1.899999976158142090e-01,-1.009999990463256836e+00,1.449999958276748657e-01
1.770000010728836060e-01,-1.011000037193298340e+00,1.410000026226043701e-01
1.309999972581863403e-01,-1.132333278656005859e+00,1.689999997615814209e-01
1.116666644811630249e-01,-1.115333318710327148e+00,1.780000030994415283e-01
1.163333356380462646e-01,-8.846666812896728516e-01,2.023333311080932617e-01
9.466666728258132935e-02,-8.786666393280029297e-01,1.306666731834411621e-01
1.856666654348373413e-01,-9.316666722297668457e-01,1.230000033974647522e-01
2.160000056028366089e-01,-1.046000003814697266e+00,1.066666692495346069e-01
1.973333358764648438e-01,-1.248333334922790527e+00,1.260000020265579224e-01
3.059999942779541016e-01,-1.064666628837585449e+00,1.766666620969772339e-01
2.579999864101409912e-01,-9.136666655540466309e-01,1.700000017881393433e-01
2.590000033378601074e-01,-9.190000295639038086e-01,1.749999970197677612e-01
2.560000121593475342e-01,-1.008000016212463379e+00,1.076666638255119324e-01
2.416666597127914429e-01,-1.036999940872192383e+00,8.100000023841857910e-02
2.680000066757202148e-01,-1.009666681289672852e+00,1.213333308696746826e-01
2.649999856948852539e-01,-1.001000046730041504e+00,1.513333320617675781e-01
2.826666533946990967e-01,-9.893333315849304199e-01,1.456666737794876099e-01
3.160000145435333252e-01,-9.893333315849304199e-01,9.866666793823242188e-02
3.569999933242797852e-01,-9.610000252723693848e-01,9.399999678134918213e-02
3.810000121593475342e-01,-9.923333525657653809e-01,1.006666645407676697e-01
3.650000095367431641e-01,-9.980000257492065430e-01,8.900000154972076416e-02
3.736666738986968994e-01,-9.570000171661376953e-01,1.309999972581863403e-01
3.429999947547912598e-01,-9.499999880790710449e-01,1.193333342671394348e-01
3.510000109672546387e-01,-9.959999918937683105e-01,1.360000073909759521e-01
3.313333392143249512e-01,-9.923333525657653809e-01,7.699999958276748657e-02
3.136666715145111084e-01,-1.061666607856750488e+00,5.966666713356971741e-02
3.196666538715362549e-01,-9.746666550636291504e-01,9.399999678134918213e-02
3.403333425521850586e-01,-9.190000295639038086e-01,1.640000045299530029e-01
3.009999990463256836e-01,-9.883333444595336914e-01,1.133333370089530945e-01
3.323333263397216797e-01,-1.023666620254516602e+00,9.200000017881393433e-02
3.079999983310699463e-01,-9.903333187103271484e-01,5.900000035762786865e-02
3.089999854564666748e-01,-9.853333234786987305e-01,6.666667014360427856e-02
3.210000097751617432e-01,-9.929999709129333496e-01,9.499999880790710449e-02
3.079999983310699463e-01,-9.813333153724670410e-01,1.173333302140235901e-01
2.969999909400939941e-01,-9.969999790191650391e-01,1.183333322405815125e-01
2.930000126361846924e-01,-9.883333444595336914e-01,7.599999755620956421e-02
3.000000119209289551e-01,-1.012666702270507812e+00,7.533333450555801392e-02
